DATE,14TR_231_AGUA,14TR_232_PROD
10/1/2024 01:20:00,28.01,26.96
10/1/2024 01:30:00,28.15,26.79
10/1/2024 01:40:00,28.05,26.88
10/1/2024 01:50:00,27.76,26.89
10/1/2024 02:00:00,28.05,27.06
10/1/2024 02:10:00,28.4,27.2
10/1/2024 02:20:00,28.19,26.88
10/1/2024 02:30:00,28.08,26.69
10/1/2024 02:40:00,27.86,26.48
10/1/2024 02:50:00,27.29,26.37
10/1/2024 03:00:00,27.04,26.09
10/1/2024 03:10:00,26.79,25.62
10/1/2024 03:20:00,26.97,25.73
10/1/2024 03:30:00,26.79,25.73
10/1/2024 03:40:00,27.15,26.01
10/1/2024 03:50:00,27.36,25.9
10/1/2024 04:00:00,27.22,26.33
10/1/2024 04:10:00,27.75,26.04
10/1/2024 04:20:00,27.57,26.29
10/1/2024 04:30:00,27.25,26.25
10/1/2024 04:40:00,27.75,26.22
10/1/2024 04:50:00,28.11,26.57
10/1/2024 05:00:00,28.11,26.57
10/1/2024 05:10:00,28.11,26.75
10/1/2024 05:20:00,28.11,26.72
10/1/2024 05:30:00,28.21,26.82
10/1/2024 05:40:00,28.28,27.04
10/1/2024 05:50:00,28.35,26.86
10/1/2024 06:00:00,28.29,27.11
10/1/2024 06:10:00,28.54,27.08
10/1/2024 06:20:00,28.25,26.97
10/1/2024 06:30:00,28.53,26.93
10/1/2024 06:40:00,26.92,25.89
10/1/2024 06:50:00,27,25.93
10/1/2024 07:00:00,27.53,26.14
10/1/2024 07:10:00,27.78,26.25
10/1/2024 07:20:00,27.92,26.68
10/1/2024 07:30:00,28.32,26.82
10/1/2024 07:40:00,28.32,26.92
10/1/2024 07:50:00,28.85,27.32
10/1/2024 08:00:00,28.78,27.39
10/1/2024 08:10:00,28.82,27.58
10/1/2024 08:20:00,28.39,26.82
10/1/2024 08:30:00,28.49,27.11
10/1/2024 08:40:00,28.81,27.22
10/1/2024 08:50:00,29.04,27.83
10/1/2024 09:00:00,29.14,27.62
10/1/2024 09:10:00,29.25,27.72
10/1/2024 09:20:00,29.25,27.51
10/1/2024 09:30:00,29.18,27.69
10/1/2024 09:40:00,29.15,27.87
10/1/2024 09:50:00,29.75,28.16
10/1/2024 10:00:00,29.44,27.73
10/1/2024 10:10:00,29.79,28.24
10/1/2024 10:20:00,30.26,28.31
10/1/2024 10:30:00,29.47,27.46
10/1/2024 10:40:00,30.43,28.6
10/1/2024 10:50:00,30.61,28.82
10/1/2024 11:00:00,30.04,28.21
10/1/2024 11:10:00,30.16,28.07
10/1/2024 11:20:00,30.33,28.22
10/1/2024 11:30:00,30.69,29.01
10/1/2024 11:40:00,31.44,29.46
10/1/2024 11:50:00,31.16,29.3
10/1/2024 12:00:00,31.44,29.67
10/1/2024 12:10:00,31.8,30.12
10/1/2024 12:20:00,31.66,30.01
10/1/2024 12:30:00,31.59,29.98
10/1/2024 12:40:00,31.59,29.98
10/1/2024 12:50:00,31.66,30.27
10/1/2024 13:00:00,32.13,30.27
10/1/2024 13:10:00,31.92,30.41
10/1/2024 13:20:00,32.03,30.38
10/1/2024 13:30:00,31.82,30.46
10/1/2024 13:40:00,31.67,30.31
10/1/2024 13:50:00,31.64,30.19
10/1/2024 14:00:00,32.03,30.67
10/1/2024 14:10:00,31.71,30.1
10/1/2024 14:20:00,31.5,30.24
10/1/2024 14:30:00,32.03,30.46
10/1/2024 14:40:00,32.03,30.37
10/1/2024 14:50:00,32.75,31.03
10/1/2024 15:00:00,31.89,30
10/1/2024 15:10:00,32.39,30.82
10/1/2024 15:20:00,32.47,30.76
10/1/2024 15:30:00,32.61,31.12
10/1/2024 15:40:00,32.58,30.83
10/1/2024 15:50:00,32.76,31.08
10/1/2024 16:00:00,32.58,30.83
10/1/2024 16:10:00,32.22,30.37
10/1/2024 16:20:00,32.26,30.51
10/1/2024 16:30:00,32.73,30.91
10/1/2024 16:40:00,32.48,30.62
10/1/2024 16:50:00,32.4,30.55
10/1/2024 17:00:00,32.3,30.2
10/1/2024 17:10:00,32.33,30.41
10/1/2024 17:20:00,32.26,30.37
10/1/2024 17:30:00,31.86,30.27
10/1/2024 17:40:00,31.97,30.62
10/1/2024 17:50:00,32.4,30.63
10/1/2024 18:00:00,32.26,30.3
10/1/2024 18:10:00,31.97,30.34
10/1/2024 18:20:00,32.15,30.59
10/1/2024 18:30:00,31.47,29.98
10/1/2024 18:40:00,31.62,29.9
10/1/2024 18:50:00,31.36,29.65
10/1/2024 19:00:00,31.54,29.87
10/1/2024 19:10:00,31.37,29.54
10/1/2024 19:20:00,31.22,29.58
10/1/2024 19:30:00,30.9,29.32
10/1/2024 19:40:00,30.57,29.35
10/1/2024 19:50:00,31.07,29.32
10/1/2024 20:00:00,30.9,29.07
10/1/2024 20:10:00,30.82,28.68
10/1/2024 20:20:00,30.86,29.07
10/1/2024 20:30:00,30.82,29.25
10/1/2024 20:40:00,31.04,29.46
10/1/2024 20:50:00,30.82,28.71
10/1/2024 21:00:00,29.61,28.35
10/1/2024 21:10:00,29.96,28.35
10/1/2024 21:20:00,29.46,28.13
10/1/2024 21:30:00,29.6,28.02
10/1/2024 21:40:00,29.24,27.88
10/1/2024 21:50:00,28.95,28.19
10/1/2024 22:00:00,29.06,27.8
10/1/2024 22:10:00,28.78,27.62
10/1/2024 22:20:00,28.95,27.72
10/1/2024 22:30:00,28.49,27.33
10/1/2024 22:40:00,27.99,26.97
10/1/2024 22:50:00,27.81,26.65
10/1/2024 23:00:00,27.95,26.86
10/1/2024 23:10:00,27.7,26.61
10/1/2024 23:20:00,27.74,26.57
10/1/2024 23:30:00,27.88,26.5
10/1/2024 23:40:00,27.91,26.6
10/1/2024 23:50:00,27.76,26.53
11/1/2024 00:00:00,27.3,26.2
11/1/2024 00:10:00,27.48,26.24
11/1/2024 00:20:00,28.26,26.88
11/1/2024 00:30:00,27.65,26.49
11/1/2024 00:40:00,28.01,26.73
11/1/2024 00:50:00,27.15,25.99
11/1/2024 01:00:00,26.79,25.69
11/1/2024 01:10:00,26.69,25.3
11/1/2024 01:20:00,26.4,25.44
11/1/2024 01:30:00,26.79,25.3
11/1/2024 01:40:00,27.04,25.76
11/1/2024 01:50:00,27.22,25.8
11/1/2024 02:00:00,27.29,25.97
11/1/2024 02:10:00,27,25.54
11/1/2024 02:20:00,27.29,25.5
11/1/2024 02:30:00,27.25,25.61
